id,community,text,
1422066276600479744,franz kafka,"Drive you own car, it may take longer but you will get there and -no 'Karen' yelling at you -no stupid face diaper -no sitting next to a smelly person -you decide what you'll eat -no recycled air -no ""weather"" delays -turn up your music and enjoy it -stop and stretch at will",
1422067399382032388,franz kafka,Letters to Milena (Schocken Kafka Library) Read Online => https://t.co/8rOKn4cr4D https://t.co/OTX4M0clHe,
1422067965906718721,franz kafka,"Welcome to the Prison planet. You aint seen nothin yet. Read up on a little Klaus Schwab Covid and the great reset. They have such fun planned. But I finally understand ""Those who live by the sword will die by the sword. Those who lead into captivity will be lead into captivity.",
1422068982723616769,franz kafka,I love me some Kafka and this is a great depiction of what it feels like to have mental illness,
1422069427009462272,franz kafka,but you are different  (i know there are better ways to express this. it was meant to make me think. or feel.)  (...i think this is from february this year.) https://t.co/hSDwuOJvw2,
1422069443321073666,franz kafka,We need to step up out #yycArt game! #yyc #yyccc,
1422070911864381441,apache kafka,"Speed, Scale, Storage: Our Journey from Apache Kafka to Performance in Confluent Cloud https://t.co/pGmaoTfV9q  #Kafka #opensource #distributed",
1422071310771916801,franz kafka,Once you’re in your mid twenties parties should be more Kafka-esque. Just a reminder of the pointlessness of life and the bleakness of being alive. True happiness has now expired. Live up to it. Enough with the joy in your eyes. You’re not fooling anyone.,
1422074488192110595,franz kafka,Here Kafka wrote from Prague to his beloved employee of a phonograph manufacturer by the paper.,
1422075809406332930,franz kafka,Read the comments.  Time to boycott @AmericanAir,
1422077507071737858,franz kafka,Did any #USA airline really truly ever give a crap about their customers??    Let’s address reality.,
1422079270432747522,apache kafka,I got the chance to build a small @rustlang service that talks to Postgres and Kafka - so I wrote up how I went about it 😊  https://t.co/3LdSrh4yAw,
1422079364959592450,apache kafka,Last chance to register to attend! #MongoDB and #Confluent invite you for a session of #education and conversation around today's modern #datapipeline & how to set data in motion.  Join MongoDB Event on August 5th to learn how you can learn something new. https://t.co/L8ZjK13PFM,
1422080024765685761,franz kafka,Then the patient would be free to go for a walk while his phonograph to paraphrase Kafka could typist.,
1422081914815410179,franz kafka,@DavidSligar Don't you inevitably end up with the means testing kafka maze by trying to do too much on the transfer side. I'm always amazed that the gigantic list of direct subsidy that the Nordics do is functional and seems to work. I'd guess most of the important stuff is wage normalisation,
1422082385508773889,franz kafka,Bank of New Zealand (BNZ) had a great talk about their decentralized company-wide #governance strategy using #ApacheKafka and #AsyncAPI...  See their diagram and watch the free on-demand recording from #KafkaSummit APAC (https://t.co/wXO7seHJbD).  A few n…https://t.co/hyLiwuS1hg,
1422090612715757569,apache kafka,"Well that‘s an interesting development. Certainly new options for companies looking at both, classic AMQP and streams ala Kafka",
1422090732580474880,franz kafka,i know i'm late to the party but oh my gosh kafka on the shore is so good?????????????,
1422090803673911299,franz kafka,"#SmashBros #SmashBrosUltimate I'm seeing a pattern here about this image. If this gone correctly and the next deluxe mii have a music with them, then Kafka or Terra from Final Fantasy 6 will be our last fighter or a mii costume, maybe, least likely, IDK. 1/3 https://t.co/R0JimIXBEV",
1422090806773501963,franz kafka,"Kafka could be the responsible for fan favorites being mii costumes  I called this theory ""Dancing mad theory"" 3/3",
1422092346263433217,franz kafka,"@elonmusk I know space is a priority and it all started with cars, but can you please get around to ask airline so we don't have to deal with this non sense anymore? Please.",
1422093431925616641,franz kafka,"Middle of the summer, starting to think about fall plans? Maybe a new job?  We´re growing! Many Open roles in Engineering and Sales! Check it out! https://t.co/TlaN7abU2r! #kafka #apachekafka #scala #hiring #conduktor",
1422093502192697348,franz kafka,#AccidentalAmericans aren’t 🇺🇸citizens #kafkaësk #extraterritorial 🇺🇸#taxation. The rest of the world turns a blind eye all bc of bigbully 🇺🇸 & #IGA country’s financial industry #FATCA #bankensector #GDPR #grondrechten @svanweyenberg @JudithTielenVVD @FolkertIdsinga @MahirAlkaya,
1422096819627073537,franz kafka,"okay I will now commit to kafka for the meantime ,, until my fave ongoing ffs are updated lol",
1422099790687457285,franz kafka,@magsarion @IentIily Hilarious implication that Kafka's (4 star) ELECTRIC RAILGUN does less damage than Keating's (5 star) vicious bullying,
1422100126118465538,franz kafka,@doozidan @IentIily Kafka: here is a railgun to the FUCKING FACE  Keating: here is 🎶 a face only a mother could love <3,
1422100570165284867,franz kafka,@bin_tobin @noplaceforsheep Sometimes it feels like we’re living in a Kafka novel.,
1422100853973004291,franz kafka,"@UnrighteousD It's definitely that Anscombe! It came about when I was really getting over a hangover of the Evangelicals I had gone school with, was depressed in Vancouver, then I got obsessed with Kafka and Wittgenstein and started learning German to find she had already done the same thing.",
1422101210711175174,apache kafka,#ApacheKafka for #Cybersecurity (Part 5 of 6) – #ZeroTrust and #AirGapped Environments => A #firewall is NOT good enough! Learn more about the disconnected #edge and #UnidirectionalGateways powered by #Kafka   https://t.co/gCB8ZekbbI https://t.co/nxncaapVB1,
1422101254537457668,franz kafka,So much for @AmericanAir,
1422102103116365826,apache kafka,"@robbertstevens I used TypeScript while working at Schiphol for a real-time dashboard powered by streaming data (through Kafka). Was probably the most fun I had writing code, ever.",
1422103258005446656,franz kafka,"Yes, the world, especially western world, prepare for a shock. Turn to Jesus today.",
1422106012882980868,franz kafka,@iluyerm i havent read norwegian wood but really kafka on the shore-albeit with amazing imagery-was weird. male gaze too stinky for me,
1422109110607257600,franz kafka,I've been meaning to read Kafka on the Shore and I started last night 😤 let's go,
1422109716398821376,apache kafka,#aws #amazonwebservices #cloudcomputing #programming IoT/TimeSeries Event Processing using AWS Serverless Services & Managed Kafka Streaming https://t.co/Y4C2TGMHcC,
1422109741719834624,franz kafka,@_round_robin please make more of these so I am not so technically illiterate :)  #kafka https://t.co/GaOIfDq609,
1422109811567591439,apache kafka,#aws #amazonwebservices #cloudcomputing #programming IoT/TimeSeries Event Processing using AWS Serverless Services & Managed Kafka Streaming https://t.co/0fcWNPItR6,
1422113947545530369,franz kafka,im somewhere between camus and kafka 😂👍🏽,
1422114256301006848,franz kafka,"What's the name of the song? ""'Kafka on the Shore.'"" Oshima says. ""'Kafka on the Shore'?"" ""That's correct, Kafka Tamura. The same name as you. A strange coincidence, don't you think?""",
1422115773699461121,apache kafka,"If I had one feature request for Apache Kafka, it'd be optimistic locking support: reject writes for a message key if they're based on an out-dated state for that key. This would open up Kafka for some really interesting use cases.",
1422118452584714240,franz kafka,Air travel sucks. Drive whenever possible.,
1422119262332850176,franz kafka,"@JSA_ENG A friend of mine read several of his books and he thinks they're generally cringe, but says that Kafka on the shore is worthwhile. Especially since the main characters are men and he says murakami can't write women to save his life",
1422122242972930053,franz kafka,"@ClintVSmith Social justice advocates often use it aggressively, deploying Kafka traps all over the place. Disconcerting for the victims, but sometimes quite funny when you’re watching",
1422122388813189121,franz kafka,Kafka in the 21st century.  Have we learnt anything?,
1422122848143953927,franz kafka,@lapicola Mind is Torn between Dostoevsky and Kafka   Heart is leaning towards Nietzsche 😌,
1422132942483214340,apache kafka,@gunnarmorling We do strong consistency over an optimistic locking mechanism over multiple kafka topics (or other offset based event logs). It's an oltp database virtualization software.  https://t.co/yohHYDedZK,
1422133097118814216,franz kafka,"Dostoevsky/Kafka blend, 50/50, actually probs more 20/80.",
1422134019446161411,franz kafka,"Shaeera Kalla. A tragedy of loyalty later disillusioned. Vuyani Pambo. Number one in my books, the perfect Machiavellian and my personal favourite. Gayton McKenzie. A satire after the success of a revolutionary ConCourt judgement, thereafter comparable to Kafka's Hunger Artist.",
1422134434300633089,apache kafka,I just published Moving from monolith to event-driven Microservices architecture https://t.co/M80Xt0IvCW   #Kafka  #monolith https://t.co/q0Q7tbRyt2,
1422134753931714561,franz kafka,I'm the metaphorical child of Nietzsche and Kafka...,
1422135023126388736,apache kafka,Extending ksqlDB built-in capability by @AdilHoumadi https://t.co/l9MSpOwNsv,
1422135139174391808,franz kafka,Field Notes: Deliver Messages Using an IoT Rule Action to Amazon Managed Streaming for Apache Kafka https://t.co/w49awBF62a,
1422135909122719746,apache kafka,"@AndrasGerlits Oh, yes, no problem to add that to Kafka externally. You can do the same with an RDMBS and change data capture. But it'd be great to have that capability right as part of the distributed log system itself.",
1422137703299047424,franz kafka,Is it only me who read the name and straight away remembered Norwegian Wood and Kafka on the Shore 📖🙊...,
1422137816721543169,franz kafka,Yea I finished it 🥸,
1422141159229456390,franz kafka,"Kafka was right, we are all magic cockroaches wondering how we're supposed to get to work when we have six legs and compound eyes",
1422144549237968896,franz kafka,@memizon It reads like Kafka and JG Ballard in one with outright philosophical discussion thrown in.,
1422147223597375494,franz kafka,"It’s like if Kafka, Chekhov and Philip K. Dick all sat down and story boarded the 21st century together.",
